ID,Product,Region,Profession,Age,First Rate Paid,Contract sum,Closing Date
11339,Health,150,Employee,27,N,"35,000",Nov-95
11340,Car,150,Employee,27,N,"35,000",Nov-95
11341,Life,150,Employee,27,N,"35,000",Nov-95
11342,Car,150,Employee,28,N,"35,000",Nov-95
11343,Health,150,Student,28,N,"35,000",Nov-95
11344,Health,150,Employee,28,N,"35,000",Nov-95
11345,Life,150,Farmer,28,N,"35,000",Nov-95
11346,Life,150,Farmer,28,N,"35,000",Nov-95
11347,Life,150,Farmer,28,N,"35,000",Nov-95
11348,Life,150,Employee,28,N,"35,000",Nov-95
11349,Health,150,Executive emplyee,29,N,"35,000",Nov-95
11350,Car,160,Farmer,29,N,"35,000",Nov-95
11351,Life,160,Farmer,30,N,"35,000",Nov-95
11352,Health,150,Farmer,30,N,"35,000",Nov-95
11353,Car,150,Employee,30,N,"35,000",Nov-95
11354,Car,150,Farmer,30,N,"35,000",Nov-95
11355,Life,150,Student,30,N,"35,000",Nov-95
11356,Health,160,Student,30,N,"35,000",Nov-95
11357,Life,150,Farmer,30,N,"35,000",Nov-95
11358,Life,150,Farmer,30,N,"35,000",Nov-95
11359,Life,150,Employee,30,N,"35,000",Nov-95
11360,Car,160,Farmer,31,N,"35,000",Nov-95
11361,Car,150,Farmer,31,N,"35,000",Nov-95
11362,Life,150,Employee,31,N,"35,000",Nov-95
11363,Health,150,Student,32,N,"35,000",Nov-95
11364,Health,150,Pupil,32,N,"35,000",Nov-95
11365,Life,150,Employee,32,N,"35,000",Nov-95
11366,Health,150,Employee,33,N,"35,000",Nov-95
11367,Life,150,Employee,33,N,"35,000",Nov-95
11368,Health,150,Farmer,33,N,"35,000",Nov-95
11369,Car,150,Employee,33,N,"35,000",Nov-95
11370,Health,150,Employee,33,N,"35,000",Nov-95
11371,Life,150,Employee,33,N,"35,000",Nov-95
11372,Life,150,Employee,33,N,"35,000",Nov-95
11373,Health,150,Farmer,34,N,"35,000",Nov-95
11374,Health,150,Farmer,34,N,"35,000",Nov-95
11375,Life,150,Farmer,34,N,"35,000",Nov-95
11376,Health,150,Employee,34,N,"35,000",Nov-95
11377,Car,150,Employee,34,N,"35,000",Nov-95
11378,Life,150,Farmer,34,N,"35,000",Nov-95
11379,Life,150,Employee,34,N,"35,000",Nov-95
11380,Health,160,Employee,35,N,"35,000",Nov-95
11381,Health,160,Student,35,N,"35,000",Nov-95
11382,Life,150,Employee,35,N,"35,000",Nov-95
11383,Health,150,Farmer,35,N,"35,000",Nov-95
11384,Car,150,Employee,35,N,"35,000",Nov-95
11385,Life,150,Employee,36,N,"35,000",Nov-95
11386,Life,150,Employee,36,N,"35,000",Nov-95
11387,Life,150,Employee,36,N,"35,000",Nov-95
11388,Health,150,Employee,37,N,"35,000",Nov-95
11389,Health,150,Student,37,N,"35,000",Nov-95
11390,Car,150,Employee,37,N,"35,000",Nov-95
11391,Health,150,Farmer,38,N,"35,000",Nov-95
11392,Car,999,Employee,38,N,"35,000",Nov-95
11393,Life,150,Executive emplyee,38,N,"35,000",Nov-95
11394,Life,150,Employee,38,N,"35,000",Nov-95
11395,Car,150,Farmer,38,N,"35,000",Nov-95
11396,Health,150,Employee,38,N,"35,000",Nov-95
11397,Life,150,Employee,38,N,"35,000",Nov-95
11398,Household,150,Self-employed,39,Y,"35,000",Nov-95
11399,Car,150,Farmer,39,N,"35,000",Nov-95
11400,Health,150,Student,39,N,"35,000",Nov-95
11401,Life,150,Employee,40,N,"35,000",Nov-95
11402,Car,150,Employee,40,N,"35,000",Nov-95
11403,Life,150,Student,40,N,"35,000",Nov-95
11404,Life,150,Employee,41,N,"35,000",Nov-95
11405,Car,150,Farmer,41,Y,"35,000",Nov-95
11406,Life,150,Farmer,41,N,"35,000",Nov-95
11407,Life,160,Farmer,41,N,"35,000",Nov-95
11408,Life,150,Farmer,42,N,"35,000",Nov-95
11409,Health,150,Farmer,42,N,"35,000",Nov-95
11410,Health,150,Student,42,Y,"35,000",Nov-95
11411,Life,150,Employee,42,N,"35,000",Nov-95
11412,Life,150,Employee,42,N,"35,000",Nov-95
11413,Car,150,Farmer,43,N,"35,000",Nov-95
11414,Life,150,Executive emplyee,43,Y,"35,000",Nov-95
11415,Life,150,Farmer,43,N,"35,000",Nov-95
11416,Life,150,Student,43,N,"35,000",Nov-95
11417,Life,150,Employee,43,N,"35,000",Nov-95
11418,Life,160,Farmer,43,N,"35,000",Nov-95
11419,Life,150,Farmer,43,N,"35,000",Nov-95
11420,Life,150,Executive emplyee,43,N,"35,000",Nov-95
11421,Life,150,Executive emplyee,43,N,"35,000",Nov-95
11422,Health,150,Employee,44,N,"35,000",Nov-95
11423,Health,150,Employee,44,N,"35,000",Nov-95
11424,Health,150,Employee,44,N,"35,000",Nov-95
11425,Car,150,Employee,44,N,"35,000",Nov-95
11426,Life,150,Executive emplyee,44,N,"35,000",Nov-95
11427,Health,150,Student,45,N,"35,000",Nov-95
11428,Car,150,Student,45,N,"35,000",Nov-95
11429,Household,160,Student,45,N,"35,000",Nov-95
11430,Health,150,Employee,45,N,"35,000",Nov-95
11431,Life,150,Farmer,45,N,"35,000",Nov-95
11432,Life,150,Employee,45,N,"35,000",Nov-95
11433,Life,150,Employee,46,N,"35,000",Nov-95
11434,Health,150,Employee,46,N,"35,000",Nov-95
11435,Health,150,Student,46,N,"35,000",Nov-95
11436,Life,160,Employee,47,N,"35,000",Nov-95
11437,Household,150,Executive emplyee,47,Y,"35,000",Nov-95
11438,Health,150,Employee,47,N,"35,000",Nov-95
11439,Life,150,Employee,47,N,"35,000",Nov-95
11440,Household,150,Employee,47,N,"35,000",Nov-95
11441,Life,999,Employee,48,N,"35,000",Nov-95
11442,Health,150,Student,48,N,"35,000",Nov-95
11443,Life,150,Farmer,48,N,"35,000",Nov-95
11444,Life,150,Pupil,48,N,"36,000",Nov-95
11445,Life,150,Employee,48,N,"36,000",Nov-95
11446,Life,150,Employee,48,N,"36,000",Nov-95
11447,Car,150,Farmer,49,Y,"36,000",Nov-95
11448,Life,150,Employee,49,N,"36,000",Nov-95
11449,Car,150,Employee,50,N,"36,000",Nov-95
11450,Life,160,Farmer,50,N,"36,000",Nov-95
11451,Life,150,Employee,50,N,"36,000",Nov-95
11452,Life,150,Employee,50,N,"36,000",Nov-95
11453,Health,150,Employee,51,N,"36,000",Nov-95
11454,Life,150,Employee,51,N,"36,000",Nov-95
11455,Life,150,Farmer,52,N,"36,000",Nov-95
11456,Health,150,Student,53,N,"36,000",Nov-95
11457,Life,150,Farmer,54,N,"36,000",Nov-95
11458,Health,150,Employee,54,N,"36,000",Nov-95
11459,Health,150,Employee,54,N,"36,000",Nov-95
11460,Health,150,Student,54,N,"36,000",Nov-95
11461,Life,130,Employee,55,N,"36,000",Nov-95
11462,Health,150,Farmer,55,N,"36,000",Nov-95
11463,Health,150,Employee,55,N,"36,000",Nov-95
11464,Life,150,Employee,55,N,"36,000",Nov-95
11465,Life,150,Employee,55,N,"36,000",Nov-95
11466,Life,150,Employee,55,N,"36,000",Nov-95
11467,Life,150,Pupil,56,N,"36,000",Nov-95
11468,Car,150,Farmer,56,N,"36,000",Nov-95
11469,Life,150,Pupil,56,N,"36,000",Nov-95
11470,Life,150,Employee,56,Y,"36,000",Nov-95
11471,Life,150,Student,56,N,"36,000",Nov-95
11472,Life,150,Employee,56,N,"36,000",Nov-95
11473,Health,160,Employee,57,N,"36,000",Nov-95
11474,Health,150,Executive emplyee,57,N,"36,000",Nov-95
11475,Car,150,Pupil,57,N,"36,000",Nov-95
11476,Life,150,Farmer,57,N,"36,000",Nov-95
11477,Life,150,Employee,57,N,"36,000",Nov-95
11478,Life,160,Student,58,Y,"36,000",Nov-95
11479,Health,160,Student,58,N,"36,000",Nov-95
11480,Life,160,Employee,58,N,"36,000",Nov-95
11481,Life,150,Pupil,58,N,"37,000",Nov-95
11482,Life,150,Farmer,58,N,"37,000",Nov-95
11483,Health,150,Student,58,N,"37,000",Nov-95
11484,Life,999,Executive emplyee,58,N,"37,000",Nov-95
11485,Health,150,Employee,59,N,"37,000",Nov-95
11486,Health,150,Employee,59,N,"37,000",Nov-95
11487,Life,150,Employee,60,Y,"37,000",Nov-95
11488,Life,150,Civil servant,60,N,"37,000",Nov-95
11489,Health,150,Student,60,N,"37,000",Nov-95
11490,Car,160,Civil servant,60,N,"37,000",Nov-95
11491,Health,150,Student,60,N,"37,000",Nov-95
11492,Life,160,Employee,61,Y,"37,000",Nov-95
11493,Health,150,Employee,61,N,"37,000",Nov-95
11494,Life,150,Farmer,61,N,"37,000",Nov-95
11495,Life,160,Employee,61,N,"37,000",Nov-95
11496,Health,150,Student,62,Y,"37,000",Nov-95
11497,Health,150,Civil servant,62,N,"37,000",Nov-95
11498,Health,150,Civil servant,62,N,"37,000",Nov-95
11499,Health,160,Employee,62,Y,"37,000",Nov-95
11500,Household,150,Civil servant,62,N,"37,000",Nov-95
11501,Car,150,Civil servant,62,N,"37,000",Nov-95
11502,Health,150,Civil servant,63,N,"37,000",Nov-95
11503,Health,150,Civil servant,63,N,"37,000",Nov-95
11504,Car,150,Civil servant,63,N,"37,000",Nov-95
11505,Car,150,Employee,63,N,"37,000",Nov-95
11506,Household,150,Civil servant,63,N,"37,000",Nov-95
11507,Life,160,Civil servant,63,N,"37,000",Nov-95
11508,Life,150,Civil servant,63,N,"37,000",Nov-95
11509,Household,150,Farmer,64,Y,"37,000",Nov-95
11510,Health,150,Civil servant,64,N,"37,000",Nov-95
11511,Health,150,Civil servant,65,Y,"37,000",Nov-95
11512,Life,150,Civil servant,66,N,"37,000",Nov-95
11513,Health,150,Civil servant,66,N,"37,000",Nov-95
11514,Health,160,Civil servant,67,N,"37,000",Nov-95
11515,Car,150,Civil servant,67,N,"37,000",Nov-95
11516,Life,150,Civil servant,67,N,"37,000",Nov-95
11517,Household,150,Civil servant,67,N,"37,000",Nov-95
11518,Health,150,Civil servant,67,N,"37,000",Nov-95
11519,Car,150,Civil servant,67,N,"37,000",Nov-95
11520,Life,150,Civil servant,67,N,"37,000",Nov-95
11521,Household,150,Civil servant,68,N,"37,000",Nov-95
11522,Health,150,Civil servant,68,N,"37,000",Nov-95
11523,Health,150,Civil servant,68,N,"37,000",Nov-95
11524,Health,160,Student,69,Y,"37,000",Nov-95
11525,Health,160,Civil servant,69,N,"37,000",Nov-95
11526,Health,150,Civil servant,69,N,"37,000",Nov-95
11527,Health,150,Civil servant,69,N,"37,000",Nov-95
11528,Life,150,Civil servant,69,N,"37,000",Nov-95
11529,Health,150,Civil servant,70,N,"37,000",Nov-95
11530,Health,150,Student,70,N,"37,000",Nov-95
11531,Health,150,Civil servant,71,N,"37,000",Nov-95
11532,Health,999,Civil servant,72,N,"38,000",Nov-95
11533,Life,160,Civil servant,72,N,"38,000",Nov-95
11534,Health,150,Civil servant,73,N,"38,000",Nov-95
11535,Life,999,Civil servant,74,N,"38,000",Nov-95
11536,Health,160,Civil servant,74,N,"38,000",Nov-95
11537,Life,160,Civil servant,74,N,"38,000",Nov-95
11538,Life,150,Civil servant,76,N,"38,000",Nov-95
11539,Car,150,Civil servant,77,N,"38,000",Nov-95
11540,Health,150,Civil servant,78,N,"38,000",Nov-95
11541,Life,160,Student,78,N,"38,000",Nov-95
11542,Health,150,Student,2,N,"38,000",Dec-95
11543,Health,150,Student,3,N,"38,000",Dec-95
11544,Health,150,Student,8,N,"38,000",Dec-95
11545,Health,160,Student,12,N,"38,000",Dec-95
11546,Health,150,Student,15,N,"38,000",Dec-95
11547,Health,150,Student,15,N,"38,000",Dec-95
11548,Health,150,Student,17,N,"38,000",Dec-95
11549,Health,150,Student,17,N,"38,000",Dec-95
11550,Health,160,Student,18,N,"38,000",Dec-95
11551,Health,150,Student,18,N,"38,000",Dec-95
11552,Health,150,Student,18,N,"38,000",Dec-95
11553,Car,160,Student,18,N,"38,000",Dec-95
11554,Life,150,Student,18,N,"38,000",Dec-95
11555,Health,150,Student,19,N,"38,000",Dec-95
11556,Health,150,Employee,19,N,"38,000",Dec-95
11557,Health,150,Student,19,N,"38,000",Dec-95
11558,Car,150,Farmer,19,N,"38,000",Dec-95
11559,Car,150,Employee,19,N,"38,000",Dec-95
11560,Health,150,Student,20,N,"38,000",Dec-95
11561,Health,150,Employee,20,N,"38,000",Dec-95
11562,Health,150,Student,20,N,"38,000",Dec-95
11563,Health,150,Student,20,N,"38,000",Dec-95
11564,Car,150,Student,20,N,"38,000",Dec-95
11565,Car,150,Farmer,20,N,"38,000",Dec-95
11566,Health,150,Student,20,N,"38,000",Dec-95
11567,Household,160,Employee,21,N,"38,000",Dec-95
11568,Car,999,Student,21,N,"38,000",Dec-95
11569,Car,150,Student,21,N,"38,000",Dec-95
11570,Health,150,Student,22,N,"38,000",Dec-95
11571,Health,150,Employee,22,N,"38,000",Dec-95
11572,Health,150,Farmer,22,N,"38,000",Dec-95
11573,Car,150,Employee,22,N,"38,000",Dec-95
11574,Life,150,Executive emplyee,22,N,"38,000",Dec-95
11575,Health,150,Employee,22,N,"38,000",Dec-95
11576,Life,150,Employee,22,N,"39,000",Dec-95
11577,Health,150,Farmer,23,N,"39,000",Dec-95
11578,Household,160,Employee,23,N,"39,000",Dec-95
11579,Health,150,Student,23,N,"39,000",Dec-95
11580,Health,150,Student,23,N,"39,000",Dec-95
11581,Health,150,Employee,23,N,"39,000",Dec-95
11582,Health,150,Student,23,N,"39,000",Dec-95
11583,Life,150,Farmer,23,N,"39,000",Dec-95
11584,Health,160,Employee,25,N,"39,000",Dec-95
11585,Car,160,Farmer,25,N,"39,000",Dec-95
11586,Life,160,Farmer,25,N,"39,000",Dec-95
11587,Health,150,Student,25,N,"39,000",Dec-95
11588,Health,150,Farmer,26,N,"39,000",Dec-95
11589,Health,150,Farmer,26,N,"39,000",Dec-95
11590,Health,150,Employee,26,N,"39,000",Dec-95
11591,Health,150,Farmer,26,N,"39,000",Dec-95
11592,Health,150,Employee,26,N,"39,000",Dec-95
11593,Health,150,Employee,26,N,"40,000",Dec-95
11594,Car,150,Farmer,26,N,"40,000",Dec-95
11595,Health,150,Farmer,26,N,"40,000",Dec-95
11596,Life,160,Farmer,27,N,"40,000",Dec-95
11597,Health,999,Employee,27,N,"40,000",Dec-95
11598,Car,150,Employee,27,N,"40,000",Dec-95
11599,Car,150,Employee,27,N,"40,000",Dec-95
11600,Health,150,Employee,27,N,"40,000",Dec-95
11601,Life,150,Employee,27,N,"40,000",Dec-95
11602,Car,150,Farmer,27,N,"40,000",Dec-95
11603,Car,150,Employee,27,N,"40,000",Dec-95
11604,Car,150,Employee,28,N,"40,000",Dec-95
11605,Life,150,Farmer,28,N,"40,000",Dec-95
11606,Car,150,Student,28,N,"40,000",Dec-95
11607,Health,150,Employee,28,N,"40,000",Dec-95
11608,Life,150,Farmer,28,N,"40,000",Dec-95
11609,Life,150,Employee,28,N,"40,000",Dec-95
11610,Health,150,Student,29,N,"40,000",Dec-95
11611,Health,160,Farmer,29,N,"40,000",Dec-95
11612,Health,150,Farmer,29,N,"40,000",Dec-95
11613,Household,150,Employee,29,N,"40,000",Dec-95
11614,Car,999,Student,29,N,"40,000",Dec-95
11615,Household,150,Executive emplyee,29,N,"40,000",Dec-95
11616,Car,150,Student,30,N,"40,000",Dec-95
11617,Health,150,Student,30,N,"40,000",Dec-95
11618,Life,160,Farmer,30,N,"40,000",Dec-95
11619,Car,150,Student,30,N,"40,000",Dec-95
11620,Health,150,Employee,31,N,"40,000",Dec-95
11621,Health,150,Employee,31,N,"40,000",Dec-95
11622,Life,150,Student,31,N,"40,000",Dec-95
11623,Life,150,Employee,31,N,"40,000",Dec-95
11624,Life,160,Farmer,31,N,"40,000",Dec-95
11625,Life,150,Employee,31,N,"40,000",Dec-95
11626,Health,150,Employee,32,N,"40,000",Dec-95
11627,Life,150,Farmer,32,Y,"40,000",Dec-95
11628,Life,150,Pupil,32,N,"40,000",Dec-95
11629,Life,150,Pupil,32,N,"40,000",Dec-95
11630,Car,150,Employee,32,Y,"40,000",Dec-95
11631,Life,150,Farmer,33,Y,"40,000",Dec-95
11632,Car,160,Employee,33,Y,"40,000",Dec-95
11633,Car,160,Employee,33,Y,"40,000",Dec-95
11634,Household,150,Student,33,N,"40,000",Dec-95
11635,Car,150,Employee,33,N,"40,000",Dec-95
11636,Life,160,Employee,33,N,"40,000",Dec-95
11637,Life,150,Employee,34,N,"40,000",Dec-95
11638,Health,150,Employee,34,N,"40,000",Dec-95
11639,Health,160,Employee,34,N,"40,000",Dec-95
11640,Household,150,Employee,34,Y,"40,000",Dec-95
11641,Health,150,Employee,34,N,"40,000",Dec-95
11642,Health,150,Employee,35,N,"40,000",Dec-95
11643,Car,150,Farmer,35,N,"40,000",Dec-95
11644,Life,150,Employee,35,N,"40,000",Dec-95
11645,Health,150,Farmer,36,N,"40,000",Dec-95
11646,Car,150,Employee,36,N,"40,000",Dec-95
11647,Life,150,Employee,36,N,"40,000",Dec-95
11648,Life,150,Student,36,N,"40,000",Dec-95
11649,Health,150,Farmer,36,N,"40,000",Dec-95
11650,Health,150,Student,36,N,"40,000",Dec-95
11651,Life,150,Employee,36,N,"40,000",Dec-95
11652,Health,150,Student,36,N,"40,000",Dec-95
11653,Life,150,Employee,36,N,"40,000",Dec-95
11654,Life,150,Farmer,37,N,"40,000",Dec-95
11655,Life,150,Farmer,37,N,"40,000",Dec-95
11656,Life,150,Farmer,37,N,"40,000",Dec-95
11657,Car,150,Employee,37,N,"40,000",Dec-95
11658,Life,150,Executive emplyee,38,N,"40,000",Dec-95
11659,Health,150,Employee,38,N,"40,000",Dec-95
11660,Health,150,Student,38,N,"40,000",Dec-95
11661,Health,150,Student,38,N,"40,000",Dec-95
11662,Life,160,Employee,38,N,"40,000",Dec-95
11663,Car,150,Farmer,38,N,"40,000",Dec-95
11664,Life,150,Executive emplyee,38,N,"40,000",Dec-95
11665,Health,150,Employee,39,N,"40,000",Dec-95
11666,Health,150,Employee,39,N,"40,000",Dec-95
11667,Health,150,Student,39,N,"40,000",Dec-95
11668,Household,150,Farmer,40,N,"40,000",Dec-95
11669,Health,150,Employee,40,N,"40,000",Dec-95
11670,Life,150,Employee,40,N,"40,000",Dec-95
11671,Car,150,Employee,40,Y,"40,000",Dec-95
11672,Car,150,Student,40,N,"40,000",Dec-95
11673,Health,150,Employee,40,N,"40,000",Dec-95
11674,Life,150,Employee,40,N,"40,000",Dec-95
11675,Health,150,Civil servant,41,N,"40,000",Dec-95
11676,Car,150,Farmer,41,Y,"40,000",Dec-95
11677,Life,150,Student,41,N,"40,000",Dec-95
11678,Life,150,Employee,41,N,"40,000",Dec-95
11679,Health,150,Employee,41,N,"40,000",Dec-95
11680,Life,160,Farmer,41,N,"40,000",Dec-95
11681,Car,150,Farmer,42,Y,"40,000",Dec-95
11682,Health,150,Employee,42,N,"40,000",Dec-95
11683,Car,150,Employee,42,N,"40,000",Dec-95
11684,Life,150,Employee,42,N,"40,000",Dec-95
11685,Life,160,Employee,42,N,"40,000",Dec-95
11686,Life,150,Employee,42,N,"40,000",Dec-95
11687,Life,160,Employee,42,N,"40,000",Dec-95
11688,Car,150,Farmer,43,Y,"40,000",Dec-95
11689,Health,150,Employee,43,N,"40,000",Dec-95
11690,Life,150,Student,43,N,"40,000",Dec-95
11691,Health,150,Farmer,43,N,"40,000",Dec-95
11692,Life,160,Farmer,43,N,"40,000",Dec-95
11693,Life,160,Farmer,43,N,"40,000",Dec-95
11694,Health,150,Farmer,44,N,"40,000",Dec-95
11695,Life,150,Employee,44,N,"40,000",Dec-95
11696,Health,150,Farmer,44,N,"40,000",Dec-95
11697,Life,150,Farmer,44,N,"40,000",Dec-95
11698,Life,150,Executive emplyee,44,N,"40,000",Dec-95
11699,Health,160,Student,45,N,"40,000",Dec-95
11700,Car,150,Worker,45,N,"40,000",Dec-95
11701,Life,150,Employee,45,N,"40,000",Dec-95
11702,Health,150,Employee,45,Y,"40,000",Dec-95
11703,Health,150,Employee,45,N,"40,000",Dec-95
11704,Life,150,Farmer,45,N,"40,000",Dec-95
11705,Health,150,Farmer,45,N,"40,000",Dec-95
11706,Household,150,Employee,46,Y,"40,000",Dec-95
11707,Life,150,Employee,46,N,"40,000",Dec-95
11708,Life,150,Executive emplyee,46,Y,"40,000",Dec-95
11709,Household,150,Employee,46,N,"40,000",Dec-95
11710,Car,150,Employee,46,Y,"40,000",Dec-95
11711,Car,150,Employee,47,Y,"40,000",Dec-95
11712,Health,150,Farmer,47,N,"40,000",Dec-95
11713,Life,150,Farmer,47,N,"40,000",Dec-95
11714,Life,150,Employee,47,N,"40,000",Dec-95
11715,Health,150,Student,47,N,"40,000",Dec-95
11716,Life,160,Employee,47,N,"40,000",Dec-95
11717,Life,150,Employee,47,N,"40,000",Dec-95
11718,Health,150,Student,48,N,"40,000",Dec-95
11719,Car,150,Student,48,Y,"40,000",Dec-95
11720,Health,150,Student,48,N,"40,000",Dec-95
11721,Car,150,Employee,48,N,"40,000",Dec-95
11722,Health,150,Farmer,48,N,"40,000",Dec-95
11723,Car,150,Farmer,48,N,"40,000",Dec-95
11724,Health,150,Civil servant,48,N,"40,000",Dec-95
11725,Life,150,Student,48,N,"40,000",Dec-95
11726,Life,150,Executive emplyee,48,N,"40,000",Dec-95
11727,Health,150,Employee,49,N,"40,000",Dec-95
11728,Health,150,Employee,49,N,"40,000",Dec-95
11729,Health,160,Farmer,49,N,"40,000",Dec-95
11730,Health,150,Farmer,49,N,"40,000",Dec-95
11731,Life,150,Pupil,50,N,"40,000",Dec-95
11732,Life,150,Employee,50,N,"40,000",Dec-95
11733,Health,150,Employee,50,Y,"40,000",Dec-95
11734,Life,150,Farmer,50,N,"40,000",Dec-95
11735,Health,150,Student,51,N,"40,000",Dec-95
11736,Health,160,Farmer,51,N,"40,000",Dec-95
11737,Household,150,Farmer,52,N,"40,000",Dec-95
11738,Health,150,Employee,53,Y,"40,000",Dec-95
11739,Life,150,Student,53,N,"40,000",Dec-95
11740,Health,150,Employee,53,N,"40,000",Dec-95
11741,Life,160,Employee,53,N,"40,000",Dec-95
11742,Health,150,Civil servant,53,N,"40,000",Dec-95
11743,Life,150,Employee,53,N,"40,000",Dec-95
11744,Health,999,Farmer,54,Y,"40,000",Dec-95
11745,Health,150,Employee,54,N,"40,000",Dec-95
11746,Health,150,Employee,54,N,"40,000",Dec-95
11747,Life,160,Employee,55,N,"40,000",Dec-95
11748,Health,150,Student,55,N,"40,000",Dec-95
11749,Life,150,Civil servant,55,N,"40,000",Dec-95
11750,Life,150,Civil servant,55,N,"40,000",Dec-95
11751,Life,150,Employee,55,Y,"40,000",Dec-95
11752,Life,150,Student,55,N,"40,000",Dec-95
11753,Health,150,Employee,56,Y,"40,000",Dec-95
11754,Health,150,Pupil,56,Y,"40,000",Dec-95
11755,Health,150,Student,56,N,"40,000",Dec-95
11756,Car,150,Farmer,56,Y,"40,000",Dec-95
11757,Life,150,Farmer,56,N,"40,000",Dec-95
11758,Life,150,Student,56,N,"40,000",Dec-95
11759,Life,160,Student,57,N,"40,000",Dec-95
11760,Health,150,Student,57,N,"40,000",Dec-95
11761,Life,150,Employee,58,N,"40,000",Dec-95
11762,Health,150,Employee,58,N,"40,000",Dec-95
11763,Health,150,Employee,58,N,"40,000",Dec-95
11764,Health,150,Civil servant,58,N,"40,000",Dec-95
11765,Health,150,Employee,58,N,"40,000",Dec-95
11766,Car,150,Employee,59,Y,"40,000",Dec-95
11767,Health,150,Employee,59,N,"40,000",Dec-95
11768,Health,150,Student,59,N,"40,000",Dec-95
11769,Car,150,Employee,59,Y,"40,000",Dec-95
11770,Health,150,Civil servant,59,N,"40,000",Dec-95
11771,Health,150,Farmer,59,N,"40,000",Dec-95
11772,Life,150,Farmer,59,Y,"40,000",Dec-95
11773,Health,150,Farmer,60,N,"40,000",Dec-95
11774,Health,150,Civil servant,60,N,"40,000",Dec-95
11775,Health,150,Student,60,N,"40,000",Dec-95
11776,Life,150,Student,60,N,"40,000",Dec-95
11777,Life,160,Farmer,60,N,"40,000",Dec-95
11778,Car,130,Employee,60,Y,"40,000",Dec-95
11779,Life,150,Civil servant,60,N,"40,000",Dec-95
11780,Life,150,Executive emplyee,60,N,"40,000",Dec-95
11781,Car,160,Civil servant,61,N,"40,000",Dec-95
11782,Household,150,Student,61,N,"40,000",Dec-95
11783,Health,150,Student,61,N,"40,000",Dec-95
11784,Car,150,Civil servant,62,N,"40,000",Dec-95
11785,Health,150,Civil servant,62,N,"40,000",Dec-95
11786,Health,150,Student,62,N,"40,000",Dec-95
11787,Life,150,Civil servant,62,Y,"40,000",Dec-95
11788,Life,150,Civil servant,62,N,"40,000",Dec-95
11789,Life,150,Civil servant,62,N,"40,000",Dec-95
